Equity Index,1m,3m,6m,1y,2y,3y,4y,5y,6y,7y,8y,9y,10y,11y,12y,13y,14y,15y,16y,17y,18y,19y,20y,21y,22y,23y,24y,25y,26y,27y,28y,29y,30y,1m90,1m95,1m97_5,1m100,1m102_5,1m105,1m110,3m90,3m95,3m97_5,3m100,3m102_5,3m105,3m110,6m90,6m95,6m97_5,6m100,6m102_5,6m105,6m110,1y90,1y95,1y97_5,1y100,1y102_5,1y105,1y110,2y90,2y95,2y97_5,2y100,2y102_5,2y105,2y110,cr1y,cr2y,cr3y,cr4y,cr5y,cr6y,cr7y,cr8y,cr9y,cr10y
646.260396,2.03158,2.072173,2.129013,2.229669,2.388749,2.505951,2.593679,2.660417,2.712021,2.752571,2.784938,2.811164,2.832719,2.85067,2.865806,2.878711,2.889828,2.899494,2.907971,2.91546,2.922124,2.928089,2.933461,2.938322,2.942741,2.946778,2.950478,2.953882,2.957025,2.959935,2.962637,2.965153,2.967501,18.413868,17.54322,16.925894,16.28441,15.60993,15.15373,14.687727,20.755006,19.772342,19.271662,18.743286,18.202217,17.701759,16.861852,22.760452,22.058371,21.709787,21.251719,20.806757,20.451037,19.777378,24.68667,24.172043,23.941749,23.55681,23.192018,22.982308,22.550411,25.888289,25.645146,25.515534,25.097415,24.690484,24.574638,24.353991,2.124817,2.269924,2.380928,2.466946,2.534457,2.588109,2.631271,2.666412,2.695354,2.719456
650.021893,2.010231,2.051675,2.109709,2.212487,2.374932,2.494622,2.584218,2.652381,2.705087,2.746504,2.779564,2.806352,2.828368,2.846704,2.862163,2.875345,2.8867,2.896574,2.905232,2.912882,2.919688,2.925782,2.931268,2.936234,2.940748,2.944871,2.948651,2.952128,2.955338,2.95831,2.961071,2.96364,2.966039,19.083501,18.188702,17.414822,16.619858,15.885668,15.36636,15.179268,21.207708,20.025465,19.47239,19.05475,18.648755,18.12591,17.196645,23.047122,22.121154,21.706916,21.300805,20.922746,20.560685,19.882327,24.45059,23.979608,23.752751,23.520635,23.288873,23.092452,22.677815,25.552752,25.321778,25.208315,24.969223,24.725686,24.611802,24.392567,2.126995,2.27174,2.382459,2.468255,2.535588,2.589097,2.632144,2.667191,2.696055,2.720092
644.072746,2.058238,2.097767,2.153116,2.251124,2.406002,2.520096,2.60549,2.670451,2.720678,2.760146,2.791648,2.817173,2.838151,2.855623,2.870353,2.882913,2.893732,2.90314,2.91139,2.918679,2.925164,2.93097,2.936197,2.940928,2.94523,2.949158,2.952759,2.956072,2.95913,2.961962,2.964592,2.967041,2.969326,19.720856,17.927161,17.117458,16.326973,15.644014,15.040979,13.98178,20.874087,19.672077,19.102926,18.637168,18.212628,17.777781,17.025797,22.640481,21.892286,21.515003,21.096788,20.696818,20.3563,19.725791,24.291359,23.759897,23.496608,23.301625,23.116287,22.904881,22.485154,25.6944,25.368427,25.228448,25.124554,25.013166,24.866584,24.588261,2.069727,2.223991,2.342172,2.433848,2.505852,2.563105,2.609181,2.646705,2.677615,2.703359
630.915087,2.080003,2.118663,2.172794,2.26864,2.420087,2.531642,2.615133,2.678641,2.727745,2.766329,2.797125,2.822078,2.842586,2.859665,2.874065,2.886343,2.89692,2.906116,2.91418,2.921306,2.927645,2.933321,2.938431,2.943056,2.947261,2.9511,2.954621,2.957859,2.960849,2.963617,2.966188,2.968582,2.970816,19.56641,18.946391,18.333995,17.604025,16.862221,16.331104,16.164132,21.941451,21.049382,20.551146,19.851315,19.13974,18.728303,18.00903,23.458187,22.718175,22.374286,21.829154,21.300781,20.992539,20.413489,24.899524,24.271665,23.989529,23.826095,23.679379,23.428862,22.982139,25.914933,25.636618,25.505734,25.110224,24.730108,24.618168,24.418281,2.200013,2.332615,2.433818,2.512113,2.573489,2.622226,2.661411,2.6933,2.719556,2.741417
620.915394,2.126295,2.163108,2.214647,2.305893,2.450041,2.556198,2.635638,2.696059,2.742773,2.779477,2.808772,2.832508,2.852015,2.868261,2.881958,2.893636,2.903697,2.912444,2.920115,2.926892,2.932922,2.93832,2.943181,2.947579,2.951579,2.955231,2.958579,2.96166,2.964504,2.967137,2.969582,2.971859,2.973983,21.999721,20.472139,19.708427,19.065266,18.421605,17.789437,16.929363,23.09151,22.034423,21.478807,20.926895,20.384607,19.912448,19.079635,23.874295,23.058755,22.676271,22.389663,22.101573,21.732013,21.06481,25.45881,25.008233,24.775517,24.509277,24.259581,24.040862,23.582894,25.981154,25.664669,25.520436,25.438041,25.35463,25.21107,24.937953,2.26295,2.385079,2.478076,2.549905,2.606148,2.65077,2.686627,2.715795,2.739804,2.759789
612.589202,2.148871,2.184783,2.235058,2.32406,2.464647,2.568172,2.645635,2.704552,2.7501,2.785887,2.81445,2.837593,2.856612,2.872452,2.885806,2.897192,2.907001,2.915529,2.923008,2.929616,2.935495,2.940758,2.945496,2.949785,2.953684,2.957245,2.96051,2.963513,2.966285,2.968853,2.971237,2.973456,2.975528,21.714247,20.388913,19.691543,18.95633,18.180765,17.53948,16.364689,22.78321,21.634144,21.107359,20.592328,20.101957,19.600205,18.646134,23.846078,22.953912,22.503839,22.053672,21.641972,21.267728,20.580334,24.854883,24.287531,24.02136,23.753946,23.488315,23.227109,22.747217,25.794288,25.503381,25.36657,25.217594,25.074278,24.964707,24.759161,2.242145,2.367737,2.463447,2.537414,2.595353,2.641336,2.678292,2.70836,2.733112,2.753717
608.031928,2.168837,2.203952,2.253108,2.340125,2.477564,2.57876,2.654476,2.712061,2.756579,2.791556,2.819471,2.842089,2.860677,2.876157,2.889209,2.900337,2.909922,2.918257,2.925566,2.932024,2.937769,2.942913,2.947544,2.951735,2.955546,2.959026,2.962216,2.965151,2.967861,2.97037,2.9727,2.974869,2.976893,21.30788,20.246323,19.702074,19.081595,18.504921,17.975572,17.174798,22.171511,21.460871,21.086641,20.410997,19.761857,19.442439,18.999297,23.432541,22.724068,22.384614,22.086483,21.801915,21.475375,20.808064,24.97726,24.477685,24.233578,23.907148,23.607532,23.401089,22.99744,25.932302,25.688995,25.569574,25.217102,24.867329,24.747748,24.497452,2.24597,2.370926,2.466137,2.53971,2.597338,2.64307,2.679825,2.709727,2.734342,2.754833
601.302105,2.169416,2.204507,2.253632,2.340591,2.477938,2.579067,2.654733,2.712279,2.756767,2.79172,2.819617,2.84222,2.860795,2.876265,2.889307,2.900428,2.910007,2.918337,2.92564,2.932094,2.937835,2.942975,2.947603,2.951792,2.9556,2.959078,2.962266,2.965199,2.967906,2.970414,2.972742,2.97491,2.976933,23.327763,22.142203,21.519954,20.854371,20.23104,19.764282,19.207156,24.176558,23.161566,22.639473,22.09814,21.630549,21.225135,20.421244,24.87598,24.222412,23.900283,23.436943,23.000533,22.703684,22.151091,25.494431,25.051781,24.833219,24.544558,24.253999,24.022982,23.536628,26.369746,26.03817,25.895213,25.749758,25.61608,25.49585,25.251951,2.40547,2.503864,2.57827,2.635452,2.680066,2.715374,2.743694,2.766702,2.785623,2.801363
613.249058,2.179535,2.214222,2.262779,2.348733,2.484484,2.584433,2.659213,2.716084,2.76005,2.794592,2.822161,2.844498,2.862855,2.878143,2.891031,2.902021,2.911488,2.919719,2.926937,2.933314,2.938988,2.944067,2.948641,2.95278,2.956543,2.95998,2.96313,2.966029,2.968705,2.971182,2.973483,2.975625,2.977625,23.007044,21.976133,21.435308,20.920008,20.314375,19.801376,19.190034,24.047921,22.991839,22.43652,22.027981,21.644244,21.188718,20.259636,24.671367,23.951292,23.614638,23.286601,22.970367,22.666511,22.091144,25.497598,24.928805,24.658868,24.419916,24.196206,23.975839,23.527001,26.015958,25.628908,25.45602,25.30163,25.167668,25.021409,24.753246,2.374955,2.478433,2.556821,2.617139,2.664244,2.701545,2.731479,2.755806,2.775816,2.792465
605.240971,2.164639,2.199921,2.249313,2.336747,2.474848,2.576534,2.652617,2.710482,2.755217,2.790364,2.818416,2.841144,2.859822,2.875378,2.888493,2.899675,2.909308,2.917684,2.925028,2.931517,2.937291,2.94246,2.947114,2.951325,2.955155,2.958652,2.961857,2.964807,2.96753,2.970051,2.972392,2.974572,2.976606,23.564412,22.882794,22.323422,21.622658,20.992458,20.630876,20.194329,24.48618,23.517988,23.059299,22.562492,22.106345,21.75137,21.106815,25.22259,24.447923,24.05619,23.675494,23.290949,22.900589,22.240051,26.0465,25.517984,25.242257,25.023523,24.819433,24.567539,24.080073,26.431775,26.091583,25.93212,25.762562,25.595879,25.458377,25.216991,2.485912,2.570897,2.634803,2.683716,2.721766,2.751816,2.775883,2.795415,2.811465,2.82481
597.864112,2.238405,2.27074,2.315999,2.396097,2.522562,2.615645,2.685274,2.73822,2.779147,2.8113,2.836961,2.857751,2.874836,2.889064,2.90106,2.911288,2.920098,2.927759,2.934476,2.940411,2.945692,2.950419,2.954676,2.958528,2.96203,2.965228,2.96816,2.970858,2.973348,2.975654,2.977795,2.979788,2.981649,25.281652,23.92561,23.28018,22.788245,22.315153,21.732159,20.653407,25.444711,24.158867,23.586858,23.433457,23.272357,22.724849,21.653237,25.351561,24.536011,24.152698,24.029568,23.88892,23.518358,22.877237,25.851926,25.315761,25.050329,24.98424,24.92309,24.66064,24.171705,26.4214,26.111617,25.955207,25.767918,25.584423,25.4484,25.189942,2.524743,2.603253,2.662088,2.707008,2.74189,2.769401,2.791416,2.80927,2.823935,2.836124
609.926255,2.234847,2.267324,2.312783,2.393235,2.520261,2.613759,2.683699,2.736882,2.777993,2.810291,2.836067,2.85695,2.874112,2.888405,2.900454,2.910728,2.919578,2.927273,2.934021,2.939983,2.945287,2.950036,2.954311,2.95818,2.961699,2.964911,2.967856,2.970566,2.973067,2.975384,2.977534,2.979537,2.981406,23.553018,22.379401,21.863074,21.167592,20.504985,19.847837,18.833619,24.612576,23.447595,22.888792,22.441618,21.974587,21.413764,20.359901,24.937453,24.109511,23.716422,23.498082,23.30531,22.927157,22.172484,25.916153,25.418312,25.161044,24.955023,24.764277,24.520489,24.06522,25.876427,25.589858,25.440099,25.287706,25.146065,25.012306,24.744735,2.477,2.563471,2.62854,2.678369,2.717147,2.747779,2.772317,2.792234,2.808603,2.822213
590.549167,2.292039,2.32223,2.364482,2.439245,2.557247,2.644074,2.709009,2.75838,2.796539,2.826516,2.850439,2.86982,2.885747,2.899011,2.910193,2.919727,2.92794,2.935081,2.941342,2.946875,2.951797,2.956203,2.960171,2.963761,2.967026,2.970007,2.97274,2.975255,2.977576,2.979725,2.981721,2.983579,2.985314,25.713329,24.56648,24.12329,23.739276,23.304709,22.920685,22.062983,26.188676,25.380252,25.03076,24.40259,23.79145,23.44005,22.714249,26.460671,25.886506,25.594839,25.057378,24.521924,24.27084,23.786811,26.739105,26.282706,26.06583,25.720362,25.374921,25.170238,24.761719,26.851196,26.566558,26.421063,26.325107,26.232788,26.095327,25.81707,2.612928,2.676723,2.724041,2.759892,2.787577,2.809325,2.826677,2.840722,2.852242,2.861806
591.382307,2.305923,2.335559,2.377033,2.450414,2.566225,2.651432,2.715153,2.763597,2.80104,2.830454,2.853927,2.872943,2.888571,2.901585,2.912556,2.921911,2.929969,2.936975,2.943119,2.948547,2.953377,2.9577,2.961593,2.965116,2.968319,2.971244,2.973926,2.976393,2.97867,2.980779,2.982737,2.98456,2.986262,24.885584,24.322892,23.89123,23.346786,22.808079,22.453593,22.018962,25.606445,24.739999,24.305516,23.832271,23.377445,22.975381,22.190737,26.555398,25.819744,25.47524,25.015595,24.553491,24.215651,23.624819,26.655248,26.165463,25.91942,25.600444,25.268416,25.028197,24.586974,26.857747,26.505012,26.343119,26.301064,26.259518,26.115462,25.820172,2.55741,2.63047,2.68504,2.7266,2.758816,2.784193,2.80448,2.820923,2.834423,2.84564
587.425381,2.290838,2.321077,2.363397,2.438278,2.55647,2.643437,2.708478,2.757928,2.79615,2.826175,2.850137,2.86955,2.885503,2.898788,2.909988,2.919538,2.927764,2.934917,2.941188,2.94673,2.95166,2.956074,2.960048,2.963644,2.966914,2.9699,2.972638,2.975156,2.977481,2.979634,2.981633,2.983494,2.985232,24.635947,23.752948,23.314876,22.770463,22.181466,21.65506,21.012665,25.397885,24.432915,23.983308,23.473542,23.014898,22.604201,21.7932,25.959275,25.209756,24.855667,24.436226,24.029322,23.677835,22.992122,26.296169,25.780388,25.542139,25.179808,24.815952,24.599455,24.186637,26.72022,26.369802,26.204767,26.181226,26.157721,25.999523,25.705995,2.521259,2.600349,2.65964,2.704918,2.740084,2.767824,2.790022,2.808027,2.822816,2.835109
586.399294,2.29537,2.325427,2.367493,2.441924,2.559401,2.645839,2.710483,2.759631,2.797619,2.827461,2.851275,2.870569,2.886424,2.899628,2.91076,2.920251,2.928427,2.935535,2.941768,2.947276,2.952176,2.956562,2.960512,2.964086,2.967336,2.970304,2.973025,2.975528,2.977838,2.979978,2.981965,2.983815,2.985541,24.290369,23.744246,23.251221,22.711891,22.17446,21.612805,20.454751,25.369234,24.411277,23.919472,23.437427,22.941049,22.440338,21.499453,25.44805,24.62446,24.206877,23.995829,23.775203,23.351798,22.555036,25.915498,25.381527,25.126172,24.972742,24.832442,24.60551,24.121978,26.273699,25.968872,25.821696,25.605063,25.39971,25.264178,24.984466,2.513946,2.594256,2.654502,2.700532,2.736295,2.764512,2.787097,2.805418,2.820468,2.832979
586.628948,2.264674,2.295959,2.339745,2.417231,2.539551,2.62957,2.6969,2.748095,2.787666,2.818753,2.843563,2.863663,2.880181,2.893936,2.905534,2.915422,2.923939,2.931345,2.937839,2.943577,2.948682,2.953253,2.957367,2.961091,2.964477,2.967569,2.970404,2.973012,2.975419,2.977648,2.979718,2.981645,2.983444,24.368794,22.904292,22.311903,21.795812,21.233959,20.627722,19.239124,24.478523,23.426989,22.974722,22.492732,21.994641,21.507405,20.60965,25.085508,24.323299,23.951822,23.628987,23.316191,22.970892,22.37612,25.806113,25.274075,25.026159,24.847696,24.667208,24.434635,23.999768,26.431959,26.133205,25.983651,25.759371,25.534746,25.39882,25.117831,2.445112,2.536899,2.606131,2.659238,2.700618,2.733334,2.759558,2.780853,2.79836,2.81292
598.183323,2.337726,2.36609,2.405781,2.475996,2.586788,2.668285,2.729223,2.775547,2.81135,2.839473,2.861915,2.880097,2.895038,2.90748,2.917969,2.926912,2.934616,2.941315,2.947188,2.952378,2.956995,2.961128,2.96485,2.968218,2.97128,2.974077,2.97664,2.978999,2.981176,2.983192,2.985064,2.986807,2.988434,23.339166,21.802003,21.121049,20.573282,20.058467,19.258808,16.139779,23.639032,22.788721,22.372065,21.850431,21.293186,20.826003,19.930682,24.782303,24.00896,23.619544,23.240019,22.889971,22.549604,21.911647,25.811665,25.249704,24.990279,24.594297,24.222045,24.021976,23.631839,26.467773,26.141478,25.990024,25.68856,25.392543,25.265899,25.011563,2.269813,2.3908,2.482902,2.554026,2.609709,2.653883,2.689376,2.718248,2.742011,2.761792
599.400151,2.289116,2.319424,2.36184,2.436894,2.555357,2.642525,2.707716,2.757281,2.795592,2.825687,2.849704,2.869162,2.885152,2.898469,2.909695,2.919267,2.927512,2.934682,2.940968,2.946522,2.951464,2.955888,2.959871,2.963476,2.966754,2.969747,2.972491,2.975015,2.977346,2.979503,2.981507,2.983373,2.985114,22.495915,20.967981,20.289139,19.747546,19.27553,18.673281,16.825172,23.239854,22.470247,22.051468,21.336089,20.697193,20.341437,19.784054,24.425107,23.634354,23.257131,22.887895,22.537923,22.187518,21.476589,25.208976,24.64363,24.372454,24.149865,23.942502,23.71745,23.280358,25.942457,25.636712,25.478999,25.284302,25.100708,24.974533,24.732284,2.275608,2.39563,2.486976,2.557505,2.612715,2.65651,2.691697,2.720318,2.743875,2.763483
610.801618,2.332526,2.361097,2.40108,2.471813,2.583425,2.665529,2.726922,2.773593,2.809664,2.837998,2.860609,2.878927,2.89398,2.906516,2.917084,2.926095,2.933856,2.940605,2.946523,2.951751,2.956403,2.960568,2.964317,2.967711,2.970796,2.973613,2.976196,2.978573,2.980766,2.982797,2.984684,2.98644,2.988079,21.791058,20.533467,19.966372,19.325997,18.738968,18.127209,17.142345,23.298591,22.230697,21.724063,21.153538,20.582116,20.127209,19.301602,24.336297,23.455547,23.051774,22.692944,22.336172,21.987623,21.362402,25.355598,24.846956,24.603187,24.286248,23.973503,23.750411,23.276045,26.181952,25.836145,25.669057,25.388057,25.110645,24.962172,24.675749,2.161045,2.300129,2.406411,2.488708,2.553264,2.604547,2.645794,2.679368,2.707016,2.730038
610.19677,2.297371,2.327348,2.369302,2.443534,2.560695,2.646899,2.711368,2.760383,2.798268,2.828028,2.851778,2.871019,2.886831,2.899999,2.9111,2.920566,2.928719,2.935808,2.942024,2.947517,2.952403,2.956778,2.960717,2.964282,2.967523,2.970482,2.973195,2.975692,2.977996,2.98013,2.982111,2.983956,2.985678,23.13465,21.030743,20.218045,19.627782,19.051722,18.297505,17.770681,23.135896,21.901378,21.316341,21.084106,20.859647,20.279276,19.097398,24.241011,23.249079,22.754841,22.781517,22.802459,22.326846,21.454856,25.205203,24.612101,24.314669,24.426845,24.531426,24.23331,23.657718,26.103885,25.757623,25.586698,25.690204,25.793047,25.627016,25.300398,2.140563,2.283052,2.392004,2.476405,2.542632,2.595254,2.637583,2.672043,2.700423,2.724055
615.081268,2.230244,2.262905,2.308622,2.389532,2.517284,2.611319,2.681662,2.735152,2.7765,2.808985,2.83491,2.855914,2.873176,2.887551,2.89967,2.910004,2.918905,2.926645,2.933431,2.939428,2.944763,2.949539,2.953839,2.957731,2.96127,2.964501,2.967463,2.970189,2.972704,2.975034,2.977197,2.979212,2.981091,22.404443,21.832265,21.32101,20.567103,19.893001,19.364808,18.664491,23.199135,22.595456,22.269141,21.55962,20.834757,20.47718,19.823839,24.744386,24.142487,23.834255,23.109932,22.427056,22.16513,21.712578,25.68213,25.244589,25.032588,24.650773,24.292084,24.102636,23.738026,26.420534,26.191484,26.085213,25.877214,25.667785,25.554669,25.331222,2.171189,2.308585,2.413545,2.494801,2.558529,2.609149,2.649859,2.682995,2.71028,2.733
621.756235,2.218866,2.251982,2.298336,2.380378,2.509925,2.605287,2.676625,2.730874,2.77281,2.805756,2.83205,2.853353,2.87086,2.88544,2.897732,2.908213,2.917241,2.925091,2.931974,2.938056,2.943467,2.948312,2.952673,2.95662,2.960209,2.963487,2.966491,2.969255,2.971807,2.97417,2.976364,2.978407,2.980314,20.783998,20.605553,20.035024,19.314208,18.643294,18.335448,18.275002,23.28239,22.353899,21.911839,21.273938,20.611199,20.184994,19.463709,24.304478,23.596663,23.266393,22.791093,22.329049,22.024423,21.487535,25.21219,24.773211,24.560109,24.025385,23.52773,23.364366,23.058886,25.932531,25.698126,25.58795,25.283009,24.985505,24.886723,24.690728,2.101474,2.250462,2.364507,2.452923,2.522338,2.577515,2.621912,2.658062,2.687838,2.712636
623.780455,2.164244,2.199542,2.248955,2.336429,2.474592,2.576324,2.652442,2.710333,2.755088,2.790252,2.818316,2.841055,2.859742,2.875305,2.888426,2.899613,2.90925,2.91763,2.924978,2.93147,2.937246,2.942417,2.947073,2.951287,2.955118,2.958616,2.961824,2.964774,2.967498,2.970021,2.972363,2.974544,2.976579,23.235739,22.199844,21.590949,21.024095,20.526563,20.023733,18.980365,24.441999,23.222562,22.654917,22.235434,21.84394,21.362811,20.497838,24.898023,24.033885,23.605003,23.441285,23.287028,22.888749,22.117936,25.626669,25.102158,24.840345,24.703965,24.568138,24.314192,23.820342,26.276648,25.963165,25.821176,25.633509,25.461238,25.348035,25.111786,2.184616,2.319779,2.422989,2.502865,2.565498,2.615241,2.655241,2.687795,2.714601,2.736921
623.636662,2.183047,2.217594,2.265955,2.351559,2.486756,2.586295,2.660768,2.717405,2.76119,2.79559,2.823045,2.845289,2.86357,2.878794,2.89163,2.902574,2.912001,2.920199,2.927386,2.933737,2.939388,2.944447,2.949001,2.953123,2.956871,2.960293,2.963431,2.966317,2.968982,2.971449,2.973741,2.975874,2.977865,22.768608,21.91833,21.44291,20.803286,20.177658,19.716674,18.972575,24.125802,23.152421,22.680674,22.078393,21.51383,21.124107,20.39364,24.846171,24.099992,23.729436,23.261806,22.826026,22.526919,21.98116,25.514216,24.938739,24.664155,24.591561,24.516186,24.258157,23.766924,26.150287,25.798084,25.628846,25.63447,25.646495,25.48963,25.195057,2.162995,2.301754,2.407782,2.48988,2.554276,2.605432,2.646575,2.680065,2.707643,2.730607
626.934814,2.241872,2.274068,2.319133,2.398887,2.524805,2.617483,2.686808,2.739523,2.780272,2.812284,2.837832,2.858531,2.875542,2.889708,2.901651,2.911834,2.920605,2.928232,2.93492,2.940829,2.946087,2.950793,2.955031,2.958866,2.962353,2.965537,2.968456,2.971142,2.973621,2.975917,2.978049,2.980034,2.981886,22.792488,21.527867,20.892548,20.316949,19.688562,19.025411,17.892876,23.729641,22.516124,21.948017,21.507785,21.095932,20.608389,19.637432,24.324438,23.503206,23.103199,22.709195,22.359741,22.063652,21.538806,25.423821,24.993009,24.801309,24.384002,23.969173,23.792402,23.41962,26.392368,26.106365,25.976181,25.657643,25.34766,25.237582,25.038482,2.119601,2.265575,2.377258,2.463813,2.531749,2.585741,2.62918,2.664546,2.693674,2.717932
624.317011,2.242898,2.275053,2.32006,2.399712,2.525468,2.618027,2.687262,2.739909,2.780604,2.812575,2.83809,2.858762,2.87575,2.889898,2.901825,2.911995,2.920755,2.928372,2.935052,2.940953,2.946203,2.950904,2.955136,2.958966,2.962449,2.965629,2.968544,2.971226,2.973702,2.975995,2.978124,2.980106,2.981956,22.759947,22.074199,21.517418,20.783191,20.089302,19.590125,18.889306,24.331553,23.304485,22.804295,22.288137,21.789295,21.308283,20.416795,24.853714,24.08777,23.691692,23.458436,23.230042,22.831008,22.037241,25.59606,25.084723,24.839947,24.781638,24.727241,24.482606,24.004143,26.226046,25.881892,25.719008,25.644508,25.569378,25.407181,25.104655,2.154763,2.294891,2.401992,2.484935,2.550003,2.601697,2.643275,2.677121,2.704993,2.728203
617.364293,2.284831,2.31531,2.357966,2.433446,2.552586,2.640253,2.70582,2.755671,2.794202,2.824471,2.848628,2.868198,2.884281,2.897674,2.908966,2.918593,2.926886,2.934097,2.94042,2.946006,2.950976,2.955426,2.959432,2.963058,2.966355,2.969365,2.972125,2.974664,2.977008,2.979178,2.981194,2.98307,2.984821,24.270735,22.690162,21.985856,21.390949,20.791394,20.127674,18.399978,24.537539,23.194771,22.616647,22.311107,22.030976,21.456879,20.40227,25.010999,24.140779,23.73362,23.310403,22.914434,22.593805,21.983068,25.609013,25.041381,24.78331,24.532985,24.307081,24.08955,23.671478,26.203756,25.912213,25.774191,25.643921,25.507918,25.368689,25.105108,2.261519,2.383886,2.47707,2.549046,2.605405,2.650121,2.686053,2.715284,2.739343,2.759371
617.230564,2.302014,2.331806,2.3735,2.447269,2.563698,2.64936,2.713423,2.762128,2.799773,2.829345,2.852945,2.872064,2.887776,2.90086,2.911891,2.921296,2.929398,2.936442,2.942619,2.948076,2.952932,2.957279,2.961193,2.964735,2.967955,2.970896,2.973592,2.976072,2.978362,2.980482,2.982451,2.984284,2.985995,22.403903,22.062633,21.713857,21.176603,20.606035,20.161849,19.581183,24.102455,23.221702,22.756375,22.220593,21.694646,21.220811,20.361,24.98965,24.265286,23.902975,23.494308,23.106608,22.783314,22.127788,25.975374,25.416555,25.165309,24.972289,24.789957,24.562238,24.129318,26.251004,25.9515,25.80917,25.599821,25.395992,25.247307,24.97581,2.163568,2.302232,2.408185,2.490224,2.554574,2.605692,2.646805,2.68027,2.707828,2.730775
609.653513,2.307253,2.336836,2.378235,2.451483,2.567085,2.652137,2.715741,2.764097,2.801472,2.830831,2.854261,2.873242,2.888841,2.901831,2.912783,2.92212,2.930163,2.937157,2.943289,2.948707,2.953528,2.957844,2.961729,2.965246,2.968443,2.971363,2.974039,2.976502,2.978775,2.98088,2.982834,2.984654,2.986353,25.171961,24.197482,23.637005,23.030492,22.45708,21.972201,21.124449,25.438843,24.400817,23.960001,23.577863,23.189419,22.758292,21.832128,26.050439,25.244431,24.856562,24.549983,24.252127,23.920896,23.245404,26.248027,25.721051,25.462396,25.377192,25.303982,25.05262,24.584609,26.567553,26.235934,26.086571,26.044795,26.001798,25.847662,25.561365,2.291742,2.409078,2.498321,2.567191,2.621085,2.663825,2.698159,2.726083,2.749064,2.768191
631.065324,2.245931,2.277965,2.322803,2.402152,2.52743,2.619635,2.688605,2.741049,2.781588,2.813436,2.838853,2.859445,2.876368,2.89046,2.902342,2.912472,2.921199,2.928787,2.93544,2.941319,2.946549,2.951231,2.955447,2.959262,2.962731,2.965899,2.968803,2.971475,2.973941,2.976225,2.978346,2.980321,2.982164,23.557257,22.193341,21.630864,21.044181,20.46181,19.874369,19.004725,24.274202,23.275123,22.783723,22.167755,21.564936,21.137407,20.320496,25.314023,24.44808,24.009383,23.641371,23.279537,22.884424,22.135038,25.773668,25.190153,24.9298,24.849865,24.767651,24.529266,24.056943,26.315813,25.991347,25.832081,25.774312,25.717333,25.574223,25.31655,2.151881,2.292488,2.399965,2.483204,2.548507,2.600389,2.64212,2.676091,2.704066,2.727361
628.789314,2.222186,2.255169,2.301337,2.383048,2.512072,2.607046,2.678095,2.732122,2.773886,2.806698,2.832884,2.8541,2.871536,2.886056,2.898298,2.908735,2.917726,2.925544,2.932399,2.938456,2.943845,2.94867,2.953013,2.956944,2.960519,2.963783,2.966775,2.969528,2.972069,2.974422,2.976607,2.978642,2.980541,22.491016,22.028426,21.508847,20.897725,20.265476,19.92939,19.647062,23.69019,22.944874,22.55344,21.956946,21.340466,20.972153,20.323774,24.658929,23.992911,23.674391,23.113216,22.568131,22.26034,21.682592,25.487971,24.974695,24.734712,24.461678,24.201341,24.010254,23.63867,26.030909,25.71524,25.561343,25.52007,25.475263,25.331478,25.044923,2.177816,2.31411,2.418206,2.498781,2.561969,2.612156,2.652515,2.685364,2.712413,2.734936
625.825668,2.214885,2.24816,2.294737,2.377175,2.50735,2.603176,2.674863,2.729377,2.771518,2.804626,2.831049,2.852457,2.87005,2.884702,2.897054,2.907586,2.916659,2.924547,2.931464,2.937576,2.943014,2.947882,2.952265,2.956232,2.959838,2.963132,2.966151,2.968929,2.971493,2.973868,2.976073,2.978126,2.980042,22.7894,22.25019,21.769006,21.131836,20.513462,20.022933,19.603334,24.473696,23.380824,22.881394,22.451774,22.038268,21.617403,20.863721,24.983683,24.290667,23.968385,23.531433,23.112062,22.807172,22.206517,25.859214,25.388627,25.175859,24.71408,24.251717,24.042456,23.657449,26.387215,26.163721,26.048902,25.511116,24.982407,24.873938,24.680839,2.210461,2.341325,2.441166,2.518387,2.578912,2.626965,2.665598,2.697035,2.722918,2.744468
644.725165,2.173908,2.20882,2.257693,2.344205,2.480844,2.581449,2.656722,2.713968,2.758224,2.792995,2.820747,2.843231,2.86171,2.877098,2.890073,2.901135,2.910664,2.91895,2.926216,2.932635,2.938347,2.94346,2.948064,2.95223,2.956019,2.959478,2.96265,2.965567,2.968261,2.970755,2.973071,2.975227,2.97724,22.080885,20.336551,19.543619,18.916414,18.271946,17.618381,16.070966,22.668419,21.519421,21.013644,20.668438,20.341152,19.892413,18.891115,24.251206,23.430103,23.039536,22.714086,22.388961,21.996063,21.265509,25.378817,24.895974,24.689222,24.413135,24.150786,23.975668,23.603232,26.425114,26.130448,25.9839,25.79487,25.60949,25.473328,25.220528,1.998964,2.164984,2.292381,2.391323,2.469099,2.530977,2.580797,2.621381,2.65482,2.682674
